OPR_DATE,HOUR_ENDING,LOADING_MW_ACTUAL_CAISO,LOADING_MW_ACTUAL_PGE,LOADING_MW_ACTUAL_SCE,LOADING_MW_ACTUAL_SDGE,LOADING_MW_FORECAST_CAISO,LOADING_MW_FORECAST_PGE,LOADING_MW_FORECAST_SCE,LOADING_MW_FORECAST_SDGE,GAS_PRICE_PGE,GAS_PRICE_SCE,DA_LMP_PGE_NP15
04/10/2022 ,9,19343,8242,8759,2082,18485.09,8561.92,8110.21,1577.11,8.44,6.99,39.19
04/10/2022 ,10,18489,7479,8655,2097,17367.37,7837.31,7888.74,1398.05,8.44,6.99,32.44
04/10/2022 ,11,17755,6942,8601,1961,16365.73,7199.46,7687.25,1224.05,8.44,6.99,25.47
04/10/2022 ,12,17039,6527,8571,1693,15756.33,6733.61,7666.72,1102.94,8.44,6.99,25.48
04/10/2022 ,13,16507,6385,8458,1418,15567.64,6458.9,7844.61,1019.35,8.44,6.99,25.43
04/10/2022 ,14,16498,6454,8449,1347,15748.65,6373.01,8092.31,1031.75,8.44,6.99,23.41
04/10/2022 ,15,16767,6549,8615,1353,16353.73,6505.59,8465.81,1124.8,8.44,6.99,25.45
04/10/2022 ,16,17597,6884,8966,1494,17408.29,6916.9,8886.57,1344.98,8.44,6.99,25.53
04/10/2022 ,17,19361,7752,9580,1772,18911.3,7638.87,9372.78,1637.36,8.44,6.99,25.62
04/10/2022 ,18,21495,8980,10226,2030,20948.23,8849,9908.26,1942.82,8.44,6.99,49.45
04/10/2022 ,19,23228,10099,10651,2216,22740.26,9996.53,10353.74,2138.84,8.44,6.99,75.41
04/10/2022 ,20,24384,10785,11004,2328,24111.66,10756.18,10798.17,2300.7,8.44,6.99,102.17
04/10/2022 ,21,24524,10958,11001,2298,24410.3,11040.52,10833.38,2284.6,8.44,6.99,89.57
04/10/2022 ,22,23690,10609,10617,2194,23709.5,10746.03,10525.21,2191.48,8.44,6.99,78.81
04/10/2022 ,23,22448,10008,10121,2060,22475.59,10149.73,10045.63,2044.97,8.44,6.99,74.06
04/10/2022 ,24,21200,9435,9590,1922,21133.38,9558.1,9460.13,1883.38,8.44,6.99,67.48
04/11/2022 ,1,20325,9072,9142,1862,20237.61,9097.52,9095.54,1795.49,8.44,6.99,58.66
04/11/2022 ,2,19627,8811,8757,1809,19595.59,8831.15,8788.08,1727.69,8.44,6.99,57.03
04/11/2022 ,3,19280,8690,8580,1755,19234.9,8691.64,8611.23,1683.21,8.44,6.99,55.36
04/11/2022 ,4,19303,8730,8582,1740,19185.73,8688.27,8585.19,1663.91,8.44,6.99,52.42
04/11/2022 ,5,19912,9023,8847,1786,19573.95,8906.05,8720.49,1696.37,8.44,6.99,55.89
04/11/2022 ,6,21252,9657,9433,1901,20707.19,9435.4,9210.9,1808.77,8.44,6.99,69.52
04/11/2022 ,7,22743,10559,9893,2019,22421.06,10277.76,9914.79,1969.88,8.44,6.99,89.21
04/11/2022 ,8,23776,11290,10135,2076,23377.6,10883.13,10186.42,2047.92,8.44,6.99,73.65
04/11/2022 ,9,24445,11503,10572,2098,23560.73,11040.74,10251.99,2025.21,8.44,6.99,69.94
04/11/2022 ,10,24242,11319,10632,2029,23288.43,10940.29,10220.9,1885.98,8.44,6.99,62.66
04/11/2022 ,11,23833,10934,10788,1847,22804.88,10745.36,10129.35,1691.68,8.44,6.99,55
04/11/2022 ,12,23344,10326,11087,1674,22308.94,10480.25,10054.41,1534.42,8.44,6.99,46.99
04/11/2022 ,13,22436,9686,11043,1452,21948.07,10117.97,10121.71,1426.98,8.44,6.99,43.93
04/11/2022 ,14,21650,9191,10869,1334,21472.33,9611,10177.66,1393.71,8.44,6.99,40
04/11/2022 ,15,21330,8913,10776,1375,21350.73,9276.08,10269.52,1510.72,8.44,6.99,38.65
04/11/2022 ,16,21463,8885,10664,1635,21695.14,9248.91,10423.97,1726.09,8.44,6.99,36.29
04/11/2022 ,17,22049,9177,10637,1954,22302.16,9593.05,10475.27,1941.45,8.44,6.99,42.97
04/11/2022 ,18,23415,9985,10946,2200,23512.72,10350.45,10765.75,2147.54,8.44,6.99,55.8
04/11/2022 ,19,24746,11032,11030,2399,24501.66,11018.61,10946.42,2290.72,8.44,6.99,84.05
04/11/2022 ,20,25988,11770,11452,2478,25637.58,11519.82,11438.2,2432.36,8.44,6.99,101.06
04/11/2022 ,21,25950,11954,11293,2416,25877.86,11738.83,11473.46,2409.99,8.44,6.99,95.62
04/11/2022 ,22,25084,11567,10939,2294,25011.72,11346.67,11114.15,2287.02,8.44,6.99,85.6
04/11/2022 ,23,23600,10887,10314,2120,23499.3,10636.08,10491.89,2110.62,8.44,6.99,72.82
04/11/2022 ,24,22260,10270,9750,1973,22010.74,9948.79,9857.26,1946.83,8.44,6.99,66.65
04/12/2022 ,1,21451,9913,9344,1939,21201.79,9749.56,9365.75,1847.49,8.92,7.8,71.18
04/12/2022 ,2,20771,9657,9014,1843,20473.49,9437.57,9021.39,1774.4,8.92,7.8,64.49
04/12/2022 ,3,20537,9525,8896,1848,20063.65,9290.92,8805.19,1722.79,8.92,7.8,63.51
04/12/2022 ,4,20581,9586,8907,1816,20014.88,9302.73,8762.87,1703.92,8.92,7.8,63.36
04/12/2022 ,5,21215,9973,9175,1799,20481.73,9541.23,8954.53,1733.83,8.92,7.8,67.67
04/12/2022 ,6,22516,10693,9613,1935,21823.05,10172.69,9549.27,1843.27,8.92,7.8,81.17
04/12/2022 ,7,23982,11515,10132,2053,23634.46,11124.11,10229.35,2010.29,8.92,7.8,109.21
04/12/2022 ,8,24234,11657,10222,2077,24157.29,11465.78,10379.88,2034.65,8.92,7.8,104.98
04/12/2022 ,9,23305,10955,10079,2001,23161.88,10791.49,10211.24,1895.34,8.92,7.8,80.29
04/12/2022 ,10,22034,9974,9862,1930,21406.68,9806.52,9713.72,1628.24,8.92,7.8,70.11
04/12/2022 ,11,20846,9201,9660,1713,20075.81,9001.6,9404.43,1421.49,8.92,7.8,61.68
04/12/2022 ,12,20022,8730,9519,1498,19036.02,8352.14,9172.15,1270.53,8.92,7.8,57.52
04/12/2022 ,13,19553,8506,9406,1373,18563.28,8004.15,9148.45,1172.77,8.92,7.8,50.07
04/12/2022 ,14,19456,8434,9386,1377,18299.38,7773.71,9135.36,1153.19,8.92,7.8,47.24
04/12/2022 ,15,19430,8355,9346,1459,18434.5,7725.61,9206.85,1264.85,8.92,7.8,46.91
04/12/2022 ,16,19539,8333,9439,1506,18959.14,7931.7,9346.16,1442.33,8.92,7.8,45.03
04/12/2022 ,17,20488,8811,9696,1715,20293.33,8668.69,9697.33,1683.98,8.92,7.8,43.52
04/12/2022 ,18,22377,9891,10198,2009,22361.66,9820.84,10249.86,2044.11,8.92,7.8,61.45
04/12/2022 ,19,24120,11016,10568,2249,24231.4,10927.32,10783.46,2272.31,8.92,7.8,86.4
04/12/2022 ,20,25691,11858,11114,2427,25743.15,11621.9,11429.46,2437.57,8.92,7.8,116.7
04/12/2022 ,21,25968,12120,11159,2399,26139.13,11946.72,11517.44,2417.94,8.92,7.8,112.16
04/12/2022 ,22,25116,11726,10824,2278,25278.89,11540.7,11163.32,2310.5,8.92,7.8,99.67
04/12/2022 ,23,23626,11010,10209,2118,23717.37,10795.33,10538.08,2130.83,8.92,7.8,84.21
04/12/2022 ,24,22329,10420,9652,1974,22197.76,10106.95,9878.65,1963.84,8.92,7.8,73.92
04/13/2022 ,1,21478,10071,9234,1896,21364.67,9976.3,9268.73,1876.9,9.25,7.9,88.19
04/13/2022 ,2,20941,9813,9013,1835,20628.27,9671.64,8908.44,1805.08,9.25,7.9,80.57
04/13/2022 ,3,20640,9692,8881,1787,20215.94,9507.43,8698.18,1755.39,9.25,7.9,80.05
04/13/2022 ,4,20658,9757,8842,1772,20161.03,9499.16,8658.57,1740.07,9.25,7.9,81.98
04/13/2022 ,5,21345,10089,9133,1831,20624.57,9714.92,8865.61,1785.56,9.25,7.9,88.52
04/13/2022 ,6,22788,10805,9697,1981,21976,10341.72,9458.68,1911.39,9.25,7.9,101.73
04/13/2022 ,7,24245,11595,10238,2092,23704.98,11211.82,10133.63,2084.05,9.25,7.9,125.16
04/13/2022 ,8,24586,11775,10440,2063,24044.3,11496.39,10187.69,2083.61,9.25,7.9,119.62
04/13/2022 ,9,23920,11253,10512,1871,23156.01,10954.8,10056.24,1875.91,9.25,7.9,89.79
04/13/2022 ,10,22486,10460,10048,1710,21527.65,10138.21,9547.59,1591.59,9.25,7.9,79.45
04/13/2022 ,11,21438,9748,9815,1616,20233.44,9433.1,9158.16,1391.02,9.25,7.9,71.01
04/13/2022 ,12,20846,9371,9731,1487,19251.32,8844.8,8908.67,1257.02,9.25,7.9,58.99
04/13/2022 ,13,20283,9154,9522,1351,18633.05,8385.66,8823.89,1186.87,9.25,7.9,55.62
04/13/2022 ,14,19957,8985,9480,1243,18413.83,8126.17,8870.62,1182.58,9.25,7.9,55.97
04/13/2022 ,15,20029,9019,9404,1356,18581.08,8105.68,8980.41,1255.86,9.25,7.9,54.48
04/13/2022 ,16,20528,9192,9639,1443,19123.14,8319.81,9142.13,1403.82,9.25,7.9,53.71
04/13/2022 ,17,21729,9700,10083,1685,20334.13,8859.93,9571.48,1641.41,9.25,7.9,55.38
04/13/2022 ,18,23439,10624,10518,2015,22208.4,9817.87,10153.38,1973.1,9.25,7.9,61.88
04/13/2022 ,19,24955,11532,10888,2236,23910.86,10841.21,10585.15,2219.45,9.25,7.9,89.08
04/13/2022 ,20,26147,12084,11348,2413,25434.27,11602.68,11165.85,2397.95,9.25,7.9,123.5
04/13/2022 ,21,26181,12139,11345,2401,25920.38,11947.95,11299.15,2404.04,9.25,7.9,125.45
04/13/2022 ,22,25323,11722,11004,2309,25126.2,11602.22,10953.54,2302.34,9.25,7.9,107.07
04/13/2022 ,23,23758,11006,10350,2116,23659.2,10883.97,10386.5,2122.52,9.25,7.9,89.02
04/13/2022 ,24,22374,10379,9754,1958,22256.42,10228.09,9808.82,1960.68,9.25,7.9,81.52
04/14/2022 ,1,21469,9965,9319,1905,21131.24,9853.91,9146.24,1889,9.15,7.91,88
04/14/2022 ,2,20833,9715,9005,1836,20427.63,9514.34,8841.28,1825,9.15,7.91,80.17
04/14/2022 ,3,20453,9558,8832,1793,19953.49,9310.06,8624.35,1774,9.15,7.91,78.39
04/14/2022 ,4,20432,9557,8820,1780,19816.66,9262.8,8547.46,1754,9.15,7.91,74.51
04/14/2022 ,5,21004,9848,9042,1832,20266.1,9468.67,8749.89,1791,9.15,7.91,81.42
04/14/2022 ,6,22357,10466,9632,1966,21454.49,10056.81,9225.75,1908,9.15,7.91,89.31
04/14/2022 ,7,23806,11306,10106,2076,23152.84,10933.39,9856.98,2081,9.15,7.91,112.56
04/14/2022 ,8,24376,11806,10228,2023,23772.42,11418.94,10004.21,2077,9.15,7.91,87.02
04/14/2022 ,9,24040,11711,10155,1874,23339.78,11349.98,9808.56,1934,9.15,7.91,70.52
04/14/2022 ,10,23114,11350,9785,1690,22472.07,11041.79,9466.56,1722,9.15,7.91,63.86
04/14/2022 ,11,22669,11187,9672,1534,21507.41,10743.98,8991.25,1533,9.15,7.91,58.44
04/14/2022 ,12,22566,11153,9621,1517,20861.03,10514.73,8738.85,1359,9.15,7.91,50.73
04/14/2022 ,13,22148,10886,9628,1377,20513.25,10401.03,8625.04,1239,9.15,7.91,48.05
04/14/2022 ,14,21918,10758,9536,1374,20392.38,10265.42,8661.78,1231,9.15,7.91,45.53
04/14/2022 ,15,22057,10703,9710,1386,20495.68,10159.99,8780.91,1303,9.15,7.91,45.07
04/14/2022 ,16,22221,10544,9958,1444,20940.92,10170.48,9075.63,1458,9.15,7.91,45.9
04/14/2022 ,17,23022,10824,10180,1738,21874.04,10452.73,9483.7,1694,9.15,7.91,49.96
04/14/2022 ,18,24041,11222,10457,2077,23226.33,10967.61,10016.72,1986,9.15,7.91,63.83
04/14/2022 ,19,25046,11681,10820,2257,24329.41,11460.1,10403.04,2204,9.15,7.91,90.43
04/14/2022 ,20,26115,12025,11389,2412,25476.47,11886.26,10959.25,2367,9.15,7.91,115.01
04/14/2022 ,21,25971,12011,11278,2393,25830.83,12097.21,11099.57,2375,9.15,7.91,116.26
04/14/2022 ,22,25115,11627,10926,2278,24979.92,11688,10756.39,2280,9.15,7.91,106.04
04/14/2022 ,23,23725,10996,10334,2117,23478.08,10949.52,10158.98,2114,9.15,7.91,88.89
04/14/2022 ,24,22412,10378,9759,2007,22067.32,10302.63,9566.31,1946,9.15,7.91,84.76
04/15/2022 ,1,21387,9918,9295,1903,21184.89,9829.45,9275.09,1829,9.32,8.18,82.32
04/15/2022 ,2,20742,9611,9025,1832,20384.29,9499.51,8892.17,1743,9.32,8.18,76.91
04/15/2022 ,3,20395,9422,8906,1793,19844.73,9280.94,8633.02,1690,9.32,8.18,73.65
04/15/2022 ,4,20265,9419,8782,1787,19638.52,9204.31,8529.51,1660,9.32,8.18,76.15
04/15/2022 ,5,20758,9739,8937,1811,19930.68,9366.47,8625.95,1688,9.32,8.18,84.39
04/15/2022 ,6,21833,10364,9307,1900,20892.99,9854.65,9005.73,1777,9.32,8.18,98.27
04/15/2022 ,7,23020,11044,9695,2011,22140.83,10474.84,9482.68,1901,9.32,8.18,104.55
04/15/2022 ,8,23350,11094,9924,2067,22538.72,10793.35,9556.34,1907,9.32,8.18,80.79
04/15/2022 ,9,22824,10612,9964,1991,22049.26,10496.12,9499.33,1803,9.32,8.18,66.36
04/15/2022 ,10,21313,9841,9483,1736,20904.52,9766.23,9303.9,1595,9.32,8.18,57.64
04/15/2022 ,11,20491,9245,9365,1633,19693.78,9010.18,9066.94,1382,9.32,8.18,55.7
04/15/2022 ,12,20170,8873,9566,1481,18828.32,8482.61,8853.19,1260,9.32,8.18,51.47
04/15/2022 ,13,19817,8665,9587,1317,18254.52,8115.88,8750.79,1150,9.32,8.18,45.83
04/15/2022 ,14,19542,8477,9642,1174,18071.85,7891.2,8794.37,1153,9.32,8.18,38.23
04/15/2022 ,15,19541,8327,9630,1324,18214.05,7867.49,8906.97,1207,9.32,8.18,32.89
04/15/2022 ,16,20034,8493,9822,1452,18818.06,8126.8,9125.04,1330,9.32,8.18,34.96
04/15/2022 ,17,21210,9099,10119,1726,19858.94,8567.98,9461.82,1591,9.32,8.18,44.31
04/15/2022 ,18,22719,10004,10426,2018,21393.98,9392.72,9842.75,1902,9.32,8.18,64.65
04/15/2022 ,19,24046,10820,10657,2285,22951.21,10418.79,10165.5,2094,9.32,8.18,89.22
04/15/2022 ,20,25064,11356,11029,2391,24402.61,11162.3,10684.57,2280,9.32,8.18,113.04
04/15/2022 ,21,25099,11498,10967,2347,24862.2,11451.22,10821.94,2317,9.32,8.18,119.31
04/15/2022 ,22,24424,11186,10699,2253,24281.53,11185.86,10612.1,2222,9.32,8.18,112.81
04/15/2022 ,23,23243,10610,10229,2124,23140.7,10615.31,10173.04,2092,9.32,8.18,101.11
04/15/2022 ,24,22108,10043,9779,2010,21824.46,9990.25,9627,1951,9.32,8.18,97.41
04/16/2022 ,1,21246,9694,9361,1915,21112.52,9838.07,9179.31,1847.02,9.31,8.17,83.9
04/16/2022 ,2,20468,9361,8996,1835,20282.71,9446.27,8813.61,1770.77,9.31,8.17,77.8
04/16/2022 ,3,19950,9128,8772,1773,19678.61,9201.45,8522.04,1703.87,9.31,8.17,70.84
04/16/2022 ,4,19686,9020,8652,1738,19369.7,9072.36,8372.1,1670.31,9.31,8.17,67.05
04/16/2022 ,5,19723,9074,8639,1734,19361.33,9087.75,8354.24,1668.12,9.31,8.17,73.63
04/16/2022 ,6,19953,9240,8670,1761,19662.07,9297.94,8435.97,1692.04,9.31,8.17,71.67
04/16/2022 ,7,20375,9499,8780,1800,20093.56,9564.28,8557.37,1725.81,9.31,8.17,81.46
04/16/2022 ,8,20760,9635,8972,1852,20425.04,9808.08,8649,1715.16,9.31,8.17,71.52
04/16/2022 ,9,21039,9645,9307,1826,20476.46,9949.87,8545.79,1715.22,9.31,8.17,70.79
04/16/2022 ,10,20805,9311,9412,1831,20134.38,9832.71,8424.54,1615.38,9.31,8.17,69.41
04/16/2022 ,11,20198,9102,9186,1659,19544.01,9602.51,8255.47,1433.74,9.31,8.17,64.9
04/16/2022 ,12,19501,8685,9150,1404,18632.67,9213.37,7975.91,1208.87,9.31,8.17,51.47
04/16/2022 ,13,18620,8182,8918,1257,17828.83,8758.11,7798.66,1034.51,9.31,8.17,34.06
04/16/2022 ,14,17884,7781,8743,1089,17319.44,8371.47,7748.02,970.14,9.31,8.17,18.92
04/16/2022 ,15,17399,7430,8578,1118,17288.37,8179.48,7854.02,1020.37,9.31,8.17,15.02
04/16/2022 ,16,17491,7343,8606,1267,17695.95,8134.31,8139.49,1169.32,9.31,8.17,15.43
04/16/2022 ,17,18500,7888,8824,1509,18682.95,8538.96,8460.2,1425.27,9.31,8.17,24.37
04/16/2022 ,18,20251,8835,9325,1810,20311.54,9346.12,8955.88,1747.22,9.31,8.17,42.69
04/16/2022 ,19,21937,9793,9792,2071,22037.53,10307.12,9495.5,1969.65,9.31,8.17,81.1
04/16/2022 ,20,23398,10512,10321,2282,23429.26,10950.41,10071.23,2142.03,9.31,8.17,97.88
04/16/2022 ,21,23791,10763,10455,2292,23927.2,11272.03,10227.34,2163.13,9.31,8.17,97.62
04/16/2022 ,22,23259,10544,10230,2207,23454.95,11016.55,10070.48,2106.54,9.31,8.17,93.98
04/16/2022 ,23,22172,10078,9749,2072,22512.06,10527.28,9727.44,1998.6,9.31,8.17,81.16
04/16/2022 ,24,21109,9584,9310,1943,21317.84,9987.09,9218.01,1865.5,9.31,8.17,78.65
04/17/2022 ,1,20325,9234,8938,1881,20758.31,9575.21,9021.58,1908,9.31,8.17,70.16
04/17/2022 ,2,19693,8943,8640,1838,19944.91,9218.7,8655.63,1817,9.31,8.17,66.99
04/17/2022 ,3,19258,8764,8442,1780,19432.33,9035.4,8394.47,1748,9.31,8.17,69.77
04/17/2022 ,4,18976,8677,8281,1747,19107.04,8900.19,8243.45,1708,9.31,8.17,68.46
04/17/2022 ,5,18886,8686,8190,1743,19121.72,8890.66,8274.84,1701,9.31,8.17,72.26
04/17/2022 ,6,18932,8835,8101,1726,19310.75,9034.23,8288.2,1728,9.31,8.17,72.09
04/17/2022 ,7,19106,9019,8086,1729,19602.71,9206.06,8345.47,1777,9.31,8.17,72.77
04/17/2022 ,8,18934,8867,8104,1693,19432.44,9096.27,8272.25,1787,9.31,8.17,53.59
04/17/2022 ,9,18210,8279,8154,1517,18931.35,8729.89,8233.41,1732,9.31,8.17,28.02
04/17/2022 ,10,17045,7439,7993,1355,17456.57,7947.03,7784.29,1493,9.31,8.17,22.8
04/17/2022 ,11,16201,6712,7932,1300,15941.4,7163.17,7313.54,1235,9.31,8.17,11
04/17/2022 ,12,15481,6216,7840,1173,15060.13,6588.59,7129.88,1110,9.31,8.17,9.18
04/17/2022 ,13,15009,5918,7747,1086,14616.43,6262.95,7100.8,1023,9.31,8.17,8.38
04/17/2022 ,14,14853,5804,7763,1036,14642.11,6137.78,7273.14,1000,9.31,8.17,6.41
04/17/2022 ,15,15300,5995,7962,1090,14885.66,6158.24,7422.77,1066,9.31,8.17,6.25
04/17/2022 ,16,16205,6343,8390,1216,15798,6529.44,7780.55,1239,9.31,8.17,8.47
04/17/2022 ,17,17649,7048,8879,1460,17525.32,7282.23,8497.92,1499,9.31,8.17,13.46
04/17/2022 ,18,19701,8245,9418,1768,19670.94,8511.57,9089.61,1821,9.31,8.17,35.66
04/17/2022 ,19,21702,9456,9907,2062,21741.48,9756.36,9637.84,2085,9.31,8.17,81.99
04/17/2022 ,20,23164,10310,10319,2264,23416.07,10678.75,10212.09,2261,9.31,8.17,106.44
04/17/2022 ,21,23554,10674,10338,2273,23916.3,11007.6,10390.72,2255,9.31,8.17,102.38
04/17/2022 ,22,22936,10414,10082,2180,23420.18,10811.65,10165.33,2180,9.31,8.17,90.36
04/17/2022 ,23,21684,9852,9556,2023,22260.22,10247.8,9710.65,2046,9.31,8.17,80.24
04/17/2022 ,24,20513,9304,9059,1901,21069.64,9629.02,9277.54,1911,9.31,8.17,73.77
04/18/2022 ,1,19844,8976,8759,1862,21002.13,9683.63,9190.32,1880,9.31,8.17,75.65
04/18/2022 ,2,19258,8752,8482,1778,20301.21,9385.14,8856.41,1811,9.31,8.17,70.42
04/18/2022 ,3,18942,8645,8312,1739,19907.04,9232.36,8667.99,1758,9.31,8.17,70.11
04/18/2022 ,4,18910,8705,8230,1727,19802.06,9228.11,8595.94,1728,9.31,8.17,69.38
04/18/2022 ,5,19511,9032,8454,1773,20232.15,9449.17,8777.01,1759,9.31,8.17,77.11
04/18/2022 ,6,20797,9675,8970,1894,21312.79,10004.34,9197.86,1858,9.31,8.17,85.46
04/18/2022 ,7,22171,10459,9410,2043,23053.98,10903.41,9868.5,2025,9.31,8.17,107.91
04/18/2022 ,8,22940,10763,9857,2065,23867.59,11394.11,10131.68,2075,9.31,8.17,82.62
04/18/2022 ,9,22848,10370,10216,2013,23177.39,10973.58,10014.29,1941,9.31,8.17,64.33
04/18/2022 ,10,21944,9812,10115,1764,21965.68,10206.91,9821.91,1700,9.31,8.17,55.58
04/18/2022 ,11,21389,9490,10192,1458,20772.95,9373.29,9650.51,1512,9.31,8.17,51.93
04/18/2022 ,12,21124,9108,10348,1418,19951.78,8747.88,9591.99,1367,9.31,8.17,43.89
04/18/2022 ,13,21008,8879,10457,1427,19645.73,8377.95,9689.38,1329,9.31,8.17,44.3
04/18/2022 ,14,21214,8884,10641,1441,19757.19,8240.15,9955.02,1297,9.31,8.17,40.98
04/18/2022 ,15,21568,9022,10781,1513,20229.1,8341.12,10237.52,1382,9.31,8.17,46.68
04/18/2022 ,16,22598,9511,11164,1667,21076.39,8664.59,10609.54,1531,9.31,8.17,50.82
04/18/2022 ,17,24041,10239,11662,1881,22257.42,9225.44,11004,1754,9.31,8.17,57.03
04/18/2022 ,18,25287,11013,11884,2132,23854.26,10140.67,11404.34,2035,9.31,8.17,75.61
04/18/2022 ,19,26104,11596,11854,2392,25328.19,11070.18,11692.34,2293,9.31,8.17,102.56
04/18/2022 ,20,26814,12006,12014,2529,26427.01,11680.33,12027.78,2448,9.31,8.17,129.49
04/18/2022 ,21,26702,12070,11872,2487,26602.4,11886.12,12035.61,2413,9.31,8.17,118.16
04/18/2022 ,22,25691,11620,11447,2354,25712.2,11522.75,11614.04,2313,9.31,8.17,110.06
04/18/2022 ,23,24115,10924,10752,2174,24062.62,10822.75,10836.22,2149,9.31,8.17,88.62
04/18/2022 ,24,22571,10251,10021,2038,22551.33,10179.03,10136.66,1983,9.31,8.17,78.52
04/19/2022 ,1,21537,9812,9503,1964,20920.36,9431.18,9420.74,1839,10.12,8.86,69.14
04/19/2022 ,2,20751,9485,9125,1890,20156.81,9147.16,9017.44,1764,10.12,8.86,69.38
04/19/2022 ,3,20282,9291,8923,1830,19651.44,8957.11,8753.52,1713,10.12,8.86,68.99
04/19/2022 ,4,20194,9257,8896,1810,19492.21,8923.05,8645.94,1694,10.12,8.86,69.39
04/19/2022 ,5,20575,9476,9040,1836,19852.36,9101.44,8793.56,1725,10.12,8.86,71.02
04/19/2022 ,6,21785,10072,9538,1952,21063.32,9699.55,9289.59,1834,10.12,8.86,78.95
04/19/2022 ,7,23191,10886,10024,2056,22713.4,10670.27,9815.33,1985,10.12,8.86,101
04/19/2022 ,8,23778,11274,10258,2028,23534.47,11254.43,10031.56,2003,10.12,8.86,81.57
04/19/2022 ,9,23451,11199,10199,1835,23427.18,11151.8,10112.67,1918,10.12,8.86,74.34
04/19/2022 ,10,22963,10931,10088,1717,22599.36,10702.91,9912.12,1743,10.12,8.86,67.46
04/19/2022 ,11,22342,10452,10088,1584,21713.3,10202.38,9669.43,1597,10.12,8.86,63.34
04/19/2022 ,12,22120,10055,10307,1541,21014.98,9768.28,9577.94,1430,10.12,8.86,51.83
04/19/2022 ,13,21808,9792,10357,1437,20645.94,9429.55,9598.6,1373,10.12,8.86,48.37
04/19/2022 ,14,21388,9368,10390,1414,20500.51,9164.49,9731.41,1366,10.12,8.86,43.91
04/19/2022 ,15,21193,9129,10420,1428,20524.04,8921.74,9967.57,1394,10.12,8.86,43.71
04/19/2022 ,16,21591,9001,10791,1580,20965.02,8968.24,10210.7,1545,10.12,8.86,45.75
04/19/2022 ,17,22498,9447,11081,1750,21969.76,9475.83,10474.25,1777,10.12,8.86,50.39
04/19/2022 ,18,23828,10219,11306,2082,23453.6,10301.32,10839.01,2067,10.12,8.86,70.3
04/19/2022 ,19,25281,11229,11503,2327,25052.85,11166.71,11321.42,2309,10.12,8.86,96.61
04/19/2022 ,20,26329,11859,11750,2496,26280.64,11737.2,11817.57,2474,10.12,8.86,127.09
04/19/2022 ,21,26431,12042,11725,2445,26480.63,11959.49,11835.95,2431,10.12,8.86,112.6
04/19/2022 ,22,25542,11617,11381,2329,25520.19,11494.32,11444.38,2337,10.12,8.86,105.21
04/19/2022 ,23,23993,10908,10716,2159,23908.71,10726.88,10760,2185,10.12,8.86,81.65
04/19/2022 ,24,22552,10256,10078,2011,22315.04,10040.26,10021.08,2020,10.12,8.86,78.23
04/20/2022 ,1,21577,9881,9532,1959,21297.67,9722.16,9435.02,1902,9.47,8.41,74.95
04/20/2022 ,2,20981,9620,9240,1915,20495.54,9384.91,9053.93,1821,9.47,8.41,68.89
04/20/2022 ,3,20576,9442,9062,1871,19973.19,9187.38,8798.28,1766,9.47,8.41,66.34
04/20/2022 ,4,20436,9419,8987,1827,19802.98,9151.73,8693.65,1741,9.47,8.41,66.84
04/20/2022 ,5,20827,9708,9087,1825,20174.97,9368.14,8832.8,1765,9.47,8.41,72.98
04/20/2022 ,6,22017,10320,9544,1943,21297.73,9930.34,9306.19,1853,9.47,8.41,84.61
04/20/2022 ,7,23227,10997,9960,2054,22811.46,10737.43,9873.24,1987,9.47,8.41,109.54
04/20/2022 ,8,23737,11150,10403,1970,23458.54,11144.03,10087.83,2012,9.47,8.41,78.34
04/20/2022 ,9,23517,10627,10789,1887,22968.2,10742.64,10084.06,1911,9.47,8.41,69.23
04/20/2022 ,10,22495,9940,10586,1760,21959.94,10057.01,9913.19,1755,9.47,8.41,53.82
04/20/2022 ,11,21731,9377,10475,1671,20924.97,9437.83,9754.7,1504,9.47,8.41,46.51
04/20/2022 ,12,21042,9034,10296,1503,20092.48,8992.7,9518.22,1351,9.47,8.41,40.99
04/20/2022 ,13,20716,8899,10213,1392,19620.25,8776.85,9356.26,1263,9.47,8.41,38.85
04/20/2022 ,14,20664,8935,10105,1410,19480.13,8650.3,9349.24,1255,9.47,8.41,36.93
04/20/2022 ,15,20569,9018,9976,1358,19843.58,8780.89,9511.71,1323,9.47,8.41,35.57
04/20/2022 ,16,21154,9367,10044,1515,20726.9,9129.86,9899.09,1469,9.47,8.41,40.77
04/20/2022 ,17,22275,10029,10266,1743,21932.58,9706.15,10283.07,1710,9.47,8.41,46.27
04/20/2022 ,18,23886,10848,10793,2007,23449.92,10526.08,10689.55,2000,9.47,8.41,66.56
04/20/2022 ,19,25169,11626,11070,2234,24965.58,11428.52,11068.92,2232,9.47,8.41,98.59
04/20/2022 ,20,26281,12135,11483,2425,26201.16,11997.5,11500.89,2464,9.47,8.41,126.44
04/20/2022 ,21,26181,12073,11459,2415,26638.5,12279.49,11659.32,2449,9.47,8.41,112.23
04/20/2022 ,22,25226,11608,11099,2295,25752.51,11829.96,11333.67,2341,9.47,8.41,105.78
04/20/2022 ,23,23694,10877,10482,2121,24172.41,11051.28,10717.37,2160,9.47,8.41,92.29
04/20/2022 ,24,22286,10211,9875,1988,22601.13,10371.3,10006.52,1983,9.47,8.41,78.05
